     Time-steps        Time         ICFL Max      VCFL Max        Rc Min        
          2286  0.000108              0.246387       0.808133       0.000023      **********
          2287  0.000108              0.246494       0.808019       0.000023      **********
          2288  0.000108              0.246602       0.807872       0.000023      **********
          2289  0.000108              0.246710       0.807691       0.000023      **********
          2290  0.000108              0.246818       0.807574       0.000023      **********
          2291  0.000108              0.246925       0.807667       0.000023      **********
          2292  0.000108              0.247033       0.807728       0.000023      **********
          2293  0.000108              0.247141       0.807756       0.000023      **********
          2294  0.000108              0.247249       0.807751       0.000023      **********
          2295  0.000108              0.247357       0.807713       0.000023      **********
          2296  0.000108              0.247464       0.807641       0.000023      **********
          2297  0.000108              0.247572       0.807536       0.000023      **********
          2298  0.000108              0.247680       0.807397       0.000023      **********
          2299  0.000108              0.247788       0.807224       0.000023      **********
          2300  0.000108              0.247895       0.807017       0.000023      **********
          2301  0.000108              0.248003       0.807114       0.000023      **********
          2302  0.000108              0.248111       0.807182       0.000023      **********
          2303  0.000108              0.248219       0.807218       0.000023      **********
          2304  0.000108              0.248327       0.807220       0.000023      **********
          2305  0.000108              0.248434       0.807190       0.000023      **********
          2306  0.000108              0.248542       0.807126       0.000023      **********
          2307  0.000108              0.248650       0.807028       0.000023      **********
          2308  0.000108              0.248758       0.806897       0.000023      **********
          2309  0.000108              0.248866       0.806732       0.000023      **********
          2310  0.000108              0.248973       0.806533       0.000023      **********
          2311  0.000108              0.249081       0.806540       0.000023      **********
          2312  0.000108              0.249189       0.806614       0.000023      **********
          2313  0.000108              0.249297       0.806656       0.000023      **********
          2314  0.000108              0.249404       0.806666       0.000023      **********
          2315  0.000108              0.249512       0.806642       0.000023      **********
          2316  0.000108              0.249620       0.806586       0.000023      **********
          2317  0.000108              0.249728       0.806496       0.000023      **********
          2318  0.000108              0.249836       0.806372       0.000023      **********
          2319  0.000108              0.249943       0.806215       0.000023      **********
          2320  0.000108              0.250051       0.806024       0.000023      **********
          2321  0.000108              0.250159       0.805943       0.000023      **********
          2322  0.000108              0.250267       0.806023       0.000023      **********
          2323  0.000108              0.250374       0.806071       0.000023      **********
          2324  0.000108              0.250482       0.806088       0.000023      **********
          2325  0.000108              0.250590       0.806072       0.000023      **********
          2326  0.000108              0.250698       0.806022       0.000023      **********
          2327  0.000108              0.250806       0.805940       0.000023      **********
          2328  0.000108              0.250913       0.805823       0.000023      **********
          2329  0.000108              0.251021       0.805674       0.000023      **********
          2330  0.000108              0.251129       0.805490       0.000023      **********
          2331  0.000108              0.251237       0.805324       0.000023      **********
          2332  0.000108              0.251344       0.805410       0.000023      **********
          2333  0.000108              0.251452       0.805464       0.000023      **********
          2334  0.000108              0.251560       0.805487       0.000023      **********
          2335  0.000108              0.251668       0.805477       0.000023      **********
          2336  0.000108              0.251776       0.805435       0.000023      **********
          2337  0.000108              0.251883       0.805359       0.000023      **********
          2338  0.000108              0.251991       0.805250       0.000023      **********
          2339  0.000108              0.252099       0.805108       0.000023      **********
          2340  0.000108              0.252207       0.804932       0.000023      **********
          2341  0.000108              0.252314       0.804722       0.000023      **********
          2342  0.000108              0.252422       0.804776       0.000023      **********
          2343  0.000108              0.252530       0.804836       0.000023      **********
          2344  0.000108              0.252638       0.804864       0.000023      **********
          2345  0.000108              0.252746       0.804860       0.000023      **********
          2346  0.000108              0.252853       0.804824       0.000023      **********
          2347  0.000108              0.252961       0.804755       0.000023      **********
          2348  0.000108              0.253069       0.804653       0.000023      **********
          2349  0.000108              0.253177       0.804518       0.000023      **********
          2350  0.000108              0.253285       0.804349       0.000023      **********
          2351  0.000108              0.253392       0.804146       0.000023      **********
          2352  0.000108              0.253500       0.804120       0.000023      **********
          2353  0.000108              0.253608       0.804185       0.000023      **********
          2354  0.000108              0.253716       0.804218       0.000023      **********
          2355  0.000108              0.253823       0.804220       0.000023      **********
          2356  0.000108              0.253931       0.804190       0.000023      **********
          2357  0.000108              0.254039       0.804127       0.000023      **********
          2358  0.000108              0.254147       0.804032       0.000023      **********
          2359  0.000108              0.254255       0.803903       0.000023      **********
          2360  0.000108              0.254362       0.803740       0.000023      **********
          2361  0.000108              0.254470       0.803545       0.000023      **********
          2362  0.000108              0.254578       0.803443       0.000023      **********
          2363  0.000108              0.254686       0.803512       0.000023      **********
          2364  0.000108              0.254793       0.803551       0.000024      **********
          2365  0.000108              0.254901       0.803558       0.000024      **********
          2366  0.000108              0.255009       0.803533       0.000024      **********
          2367  0.000108              0.255117       0.803476       0.000024      **********
          2368  0.000108              0.255225       0.803386       0.000024      **********
          2369  0.000108              0.255332       0.803263       0.000024      **********
          2370  0.000108              0.255440       0.803108       0.000024      **********
          2371  0.000108              0.255548       0.802918       0.000024      **********
          2372  0.000108              0.255656       0.802747       0.000024      **********
          2373  0.000108              0.255763       0.802819       0.000024      **********
          2374  0.000108              0.255871       0.802861       0.000024      **********
          2375  0.000108              0.255979       0.802873       0.000024      **********
          2376  0.000108              0.256087       0.802853       0.000024      **********
          2377  0.000108              0.256195       0.802801       0.000024      **********
          2378  0.000108              0.256302       0.802717       0.000024      **********
          2379  0.000108              0.256410       0.802600       0.000024      **********
          2380  0.000108              0.256518       0.802451       0.000024      **********
          2381  0.000108              0.256626       0.802268       0.000024      **********
          2382  0.000108              0.256734       0.802052       0.000024      **********
          2383  0.000108              0.256841       0.802106       0.000024      **********
          2384  0.000108              0.256949       0.802152       0.000024      **********
          2385  0.000108              0.257057       0.802167       0.000024      **********
          2386  0.000108              0.257165       0.802152       0.000024      **********
          2387  0.000108              0.257272       0.802105       0.000024      **********
          2388  0.000108              0.257380       0.802026       0.000024      **********
          2389  0.000108              0.257488       0.801914       0.000024      **********
          2390  0.000108              0.257596       0.801771       0.000024      **********
          2391  0.000108              0.257704       0.801594       0.000024      **********
          2392  0.000108              0.257811       0.801385       0.000024      **********
          2393  0.000108              0.257919       0.801374       0.000024      **********
          2394  0.000108              0.258027       0.801422       0.000024      **********
          2395  0.000108              0.258135       0.801441       0.000024      **********
          2396  0.000108              0.258242       0.801429       0.000024      **********
          2397  0.000108              0.258350       0.801387       0.000024      **********
          2398  0.000108              0.258458       0.801312       0.000024      **********
          2399  0.000108              0.258566       0.801206       0.000024      **********
          2400  0.000108              0.258674       0.801068       0.000024      **********
          2401  0.000108              0.258781       0.800897       0.000024      **********
          2402  0.000108              0.258889       0.800694       0.000024      **********
          2403  0.000108              0.258997       0.800623       0.000024      **********
          2404  0.000108              0.259105       0.800674       0.000024      **********
          2405  0.000108              0.259212       0.800696       0.000024      **********
          2406  0.000108              0.259320       0.800687       0.000024      **********
          2407  0.000108              0.259428       0.800648       0.000024      **********
          2408  0.000108              0.259536       0.800578       0.000024      **********
          2409  0.000108              0.259644       0.800477       0.000024      **********
          2410  0.000108              0.259751       0.800344       0.000024      **********
          2411  0.000108              0.259859       0.800180       0.000024      **********
          2412  0.000108              0.259967       0.799983       0.000024      **********
          2413  0.000108              0.260075       0.799856       0.000024      **********
          2414  0.000108              0.260182       0.799908       0.000024      **********
          2415  0.000108              0.260290       0.799932       0.000024      **********
          2416  0.000108              0.260398       0.799926       0.000024      **********
          2417  0.000108              0.260506       0.799891       0.000024      **********
          2418  0.000108              0.260614       0.799826       0.000024      **********
          2419  0.000108              0.260721       0.799729       0.000024      **********
          2420  0.000108              0.260829       0.799602       0.000024      **********
          2421  0.000108              0.260937       0.799442       0.000024      **********
          2422  0.000108              0.261045       0.799251       0.000024      **********
          2423  0.000108              0.261153       0.799072       0.000024      **********
          2424  0.000108              0.261260       0.799126       0.000024      **********
          2425  0.000108              0.261368       0.799152       0.000024      **********
          2426  0.000108              0.261476       0.799149       0.000024      **********
          2427  0.000108              0.261584       0.799117       0.000024      **********
          2428  0.000108              0.261691       0.799055       0.000024      **********
          2429  0.000108              0.261799       0.798963       0.000024      **********
          2430  0.000108              0.261907       0.798840       0.000024      **********
          2431  0.000108              0.262015       0.798685       0.000024      **********
          2432  0.000108              0.262123       0.798500       0.000024      **********
          2433  0.000108              0.262230       0.798282       0.000024      **********
          2434  0.000108              0.262338       0.798331       0.000024      **********
          2435  0.000108              0.262446       0.798358       0.000024      **********
          2436  0.000108              0.262554       0.798357       0.000024      **********
          2437  0.000108              0.262661       0.798327       0.000024      **********
          2438  0.000108              0.262769       0.798268       0.000024      **********
          2439  0.000108              0.262877       0.798179       0.000024      **********
          2440  0.000108              0.262985       0.798060       0.000024      **********
          2441  0.000108              0.263093       0.797910       0.000024      **********
          2442  0.000108              0.263200       0.797729       0.000024      **********
          2443  0.000108              0.263308       0.797517       0.000024      **********
          2444  0.000108              0.263416       0.797522       0.000024      **********
          2445  0.000108              0.263524       0.797549       0.000024      **********
          2446  0.000108              0.263631       0.797549       0.000024      **********
          2447  0.000108              0.263739       0.797521       0.000024      **********
          2448  0.000108              0.263847       0.797464       0.000024      **********
          2449  0.000108              0.263955       0.797378       0.000024      **********
          2450  0.000108              0.264063       0.797262       0.000024      **********
          2451  0.000108              0.264170       0.797116       0.000024      **********
          2452  0.000108              0.264278       0.796940       0.000024      **********
          2453  0.000108              0.264386       0.796733       0.000024      **********
          2454  0.000108              0.264494       0.796700       0.000024      **********
          2455  0.000108              0.264601       0.796728       0.000024      **********
          2456  0.000108              0.264709       0.796728       0.000024      **********
          2457  0.000108              0.264817       0.796701       0.000024      **********
          2458  0.000108              0.264925       0.796646       0.000024      **********
          2459  0.000108              0.265033       0.796562       0.000024      **********
          2460  0.000108              0.265140       0.796449       0.000024      **********
          2461  0.000108              0.265248       0.796306       0.000024      **********
          2462  0.000108              0.265356       0.796134       0.000024      **********
          2463  0.000108              0.265464       0.795931       0.000024      **********
          2464  0.000108              0.265572       0.795868       0.000024      **********
          2465  0.000108              0.265679       0.795894       0.000024      **********
          2466  0.000108              0.265787       0.795895       0.000024      **********
          2467  0.000108              0.265895       0.795868       0.000024      **********
          2468  0.000108              0.266003       0.795814       0.000024      **********
          2469  0.000108              0.266110       0.795732       0.000024      **********
          2470  0.000108              0.266218       0.795621       0.000024      **********
          2471  0.000108              0.266326       0.795482       0.000024      **********
          2472  0.000108              0.266434       0.795313       0.000024      **********
          2473  0.000108              0.266542       0.795114       0.000024      **********
          2474  0.000108              0.266649       0.795026       0.000024      **********
          2475  0.000108              0.266757       0.795051       0.000024      **********
          2476  0.000108              0.266865       0.795051       0.000024      **********
          2477  0.000108              0.266973       0.795024       0.000024      **********
          2478  0.000108              0.267080       0.794970       0.000024      **********
          2479  0.000108              0.267188       0.794889       0.000024      **********
          2480  0.000108              0.267296       0.794780       0.000024      **********
          2481  0.000108              0.267404       0.794643       0.000024      **********
          2482  0.000108              0.267512       0.794477       0.000024      **********
          2483  0.000108              0.267619       0.794283       0.000024      **********
          2484  0.000108              0.267727       0.794176       0.000024      **********
          2485  0.000108              0.267835       0.794199       0.000024      **********
          2486  0.000108              0.267943       0.794197       0.000024      **********
          2487  0.000108              0.268050       0.794170       0.000024      **********
          2488  0.000108              0.268158       0.794116       0.000024      **********
          2489  0.000108              0.268266       0.794036       0.000024      **********
          2490  0.000108              0.268374       0.793928       0.000024      **********
          2491  0.000108              0.268482       0.793793       0.000024      **********
          2492  0.000108              0.268589       0.793630       0.000024      **********
          2493  0.000108              0.268697       0.793438       0.000024      **********
          2494  0.000108              0.268805       0.793319       0.000024      **********
          2495  0.000108              0.268913       0.793340       0.000024      **********
          2496  0.000108              0.269020       0.793337       0.000024      **********
          2497  0.000108              0.269128       0.793308       0.000024      **********
          2498  0.000108              0.269236       0.793254       0.000024      **********
          2499  0.000108              0.269344       0.793173       0.000024      **********
          2500  0.000108              0.269452       0.793066       0.000024      **********
          2501  0.000108              0.269559       0.792932       0.000024      **********
          2502  0.000108              0.269667       0.792771       0.000024      **********
          2503  0.000108              0.269775       0.792582       0.000024      **********
          2504  0.000108              0.269883       0.792456       0.000024      **********
          2505  0.000108              0.269991       0.792475       0.000024      **********
          2506  0.000108              0.270098       0.792469       0.000024      **********
          2507  0.000108              0.270206       0.792439       0.000024      **********
          2508  0.000108              0.270314       0.792383       0.000024      **********
          2509  0.000108              0.270422       0.792302       0.000024      **********
          2510  0.000108              0.270529       0.792196       0.000024      **********
          2511  0.000108              0.270637       0.792062       0.000024      **********
          2512  0.000108              0.270745       0.791902       0.000024      **********
          2513  0.000108              0.270853       0.791715       0.000024      **********
          2514  0.000108              0.270961       0.791589       0.000024      **********
          2515  0.000108              0.271068       0.791605       0.000024      **********
          2516  0.000108              0.271176       0.791596       0.000024      **********
          2517  0.000108              0.271284       0.791564       0.000024      **********
          2518  0.000108              0.271392       0.791507       0.000024      **********
          2519  0.000108              0.271499       0.791425       0.000024      **********
          2520  0.000108              0.271607       0.791317       0.000024      **********
          2521  0.000108              0.271715       0.791184       0.000024      **********
          2522  0.000108              0.271823       0.791025       0.000024      **********
          2523  0.000108              0.271931       0.790839       0.000024      **********
          2524  0.000108              0.272038       0.790718       0.000024      **********
          2525  0.000108              0.272146       0.790730       0.000024      **********
          2526  0.000108              0.272254       0.790719       0.000024      **********
          2527  0.000108              0.272362       0.790684       0.000024      **********
          2528  0.000108              0.272469       0.790625       0.000024      **********
          2529  0.000108              0.272577       0.790541       0.000024      **********
          2530  0.000108              0.272685       0.790432       0.000024      **********
          2531  0.000108              0.272793       0.790299       0.000024      **********
          2532  0.000108              0.272901       0.790140       0.000024      **********
          2533  0.000108              0.273008       0.789955       0.000024      **********
          2534  0.000108              0.273116       0.789844       0.000024      **********
          2535  0.000108              0.273224       0.789853       0.000024      **********
          2536  0.000108              0.273332       0.789838       0.000024      **********
          2537  0.000108              0.273440       0.789800       0.000024      **********
          2538  0.000108              0.273547       0.789738       0.000024      **********
          2539  0.000108              0.273655       0.789652       0.000024      **********
          2540  0.000108              0.273763       0.789542       0.000024      **********
          2541  0.000108              0.273871       0.789407       0.000024      **********
          2542  0.000108              0.273978       0.789247       0.000024      **********
          2543  0.000108              0.274086       0.789062       0.000024      **********
          2544  0.000108              0.274194       0.788966       0.000024      **********
          2545  0.000108              0.274302       0.788972       0.000024      **********
          2546  0.000108              0.274410       0.788954       0.000024      **********
          2547  0.000108              0.274517       0.788912       0.000024      **********
          2548  0.000108              0.274625       0.788847       0.000024      **********
          2549  0.000108              0.274733       0.788758       0.000024      **********
          2550  0.000108              0.274841       0.788645       0.000024      **********
          2551  0.000108              0.274948       0.788509       0.000024      **********
          2552  0.000108              0.275056       0.788347       0.000024      **********
          2553  0.000108              0.275164       0.788161       0.000024      **********
          2554  0.000108              0.275272       0.788085       0.000024      **********
          2555  0.000108              0.275380       0.788087       0.000024      **********
          2556  0.000108              0.275487       0.788065       0.000024      **********
          2557  0.000108              0.275595       0.788020       0.000024      **********
          2558  0.000108              0.275703       0.787951       0.000024      **********
          2559  0.000108              0.275811       0.787859       0.000024      **********
          2560  0.000108              0.275918       0.787744       0.000024      **********
          2561  0.000108              0.276026       0.787605       0.000024      **********
          2562  0.000108              0.276134       0.787441       0.000025      **********
          2563  0.000108              0.276242       0.787254       0.000025      **********
          2564  0.000108              0.276350       0.787201       0.000025      **********
          2565  0.000108              0.276457       0.787199       0.000025      **********
          2566  0.000108              0.276565       0.787174       0.000025      **********
          2567  0.000108              0.276673       0.787125       0.000025      **********
          2568  0.000108              0.276781       0.787053       0.000025      **********
          2569  0.000108              0.276888       0.786957       0.000025      **********
          2570  0.000108              0.276996       0.786838       0.000025      **********
          2571  0.000108              0.277104       0.786696       0.000025      **********
          2572  0.000108              0.277212       0.786530       0.000025      **********
          2573  0.000108              0.277320       0.786340       0.000025      **********
          2574  0.000108              0.277427       0.786315       0.000025      **********
          2575  0.000108              0.277535       0.786310       0.000025      **********
          2576  0.000108              0.277643       0.786280       0.000025      **********
          2577  0.000108              0.277751       0.786227       0.000025      **********
          2578  0.000108              0.277859       0.786151       0.000025      **********
          2579  0.000108              0.277966       0.786051       0.000025      **********
          2580  0.000108              0.278074       0.785928       0.000025      **********
          2581  0.000108              0.278182       0.785782       0.000025      **********
          2582  0.000108              0.278290       0.785613       0.000025      **********
          2583  0.000108              0.278397       0.785420       0.000025      **********
          2584  0.000108              0.278505       0.785425       0.000025      **********
          2585  0.000108              0.278613       0.785417       0.000025      **********
          2586  0.000108              0.278721       0.785384       0.000025      **********
          2587  0.000108              0.278829       0.785327       0.000025      **********
          2588  0.000108              0.278936       0.785246       0.000025      **********
          2589  0.000108              0.279044       0.785142       0.000025      **********
          2590  0.000108              0.279152       0.785014       0.000025      **********
          2591  0.000108              0.279260       0.784864       0.000025      **********
          2592  0.000108              0.279367       0.784691       0.000025      **********
          2593  0.000108              0.279475       0.784517       0.000025      **********
          2594  0.000108              0.279583       0.784532       0.000025      **********
          2595  0.000108              0.279691       0.784521       0.000025      **********
          2596  0.000108              0.279799       0.784485       0.000025      **********
          2597  0.000108              0.279906       0.784423       0.000025      **********
          2598  0.000108              0.280014       0.784338       0.000025      **********
          2599  0.000108              0.280122       0.784230       0.000025      **********
          2600  0.000108              0.280230       0.784098       0.000025      **********
          2601  0.000108              0.280337       0.783944       0.000025      **********
          2602  0.000108              0.280445       0.783766       0.000025      **********
          2603  0.000108              0.280553       0.783622       0.000025      **********
          2604  0.000108              0.280661       0.783636       0.000025      **********
          2605  0.000108              0.280769       0.783622       0.000025      **********
          2606  0.000108              0.280876       0.783583       0.000025      **********
          2607  0.000108              0.280984       0.783518       0.000025      **********
          2608  0.000108              0.281092       0.783429       0.000025      **********
          2609  0.000108              0.281200       0.783316       0.000025      **********
          2610  0.000108              0.281307       0.783180       0.000025      **********
          2611  0.000108              0.281415       0.783021       0.000025      **********
          2612  0.000108              0.281523       0.782839       0.000025      **********
          2613  0.000108              0.281631       0.782722       0.000025      **********
          2614  0.000108              0.281739       0.782735       0.000025      **********
          2615  0.000108              0.281846       0.782720       0.000025      **********
          2616  0.000108              0.281954       0.782678       0.000025      **********
          2617  0.000108              0.282062       0.782610       0.000025      **********
          2618  0.000108              0.282170       0.782518       0.000025      **********
          2619  0.000108              0.282278       0.782401       0.000025      **********
          2620  0.000108              0.282385       0.782260       0.000025      **********
          2621  0.000108              0.282493       0.782097       0.000025      **********
          2622  0.000108              0.282601       0.781911       0.000025      **********
          2623  0.000108              0.282709       0.781816       0.000025      **********
          2624  0.000108              0.282816       0.781830       0.000025      **********
          2625  0.000108              0.282924       0.781815       0.000025      **********
          2626  0.000108              0.283032       0.781772       0.000025      **********
          2627  0.000108              0.283140       0.781702       0.000025      **********
          2628  0.000108              0.283248       0.781606       0.000025      **********
          2629  0.000108              0.283355       0.781485       0.000025      **********
          2630  0.000108              0.283463       0.781341       0.000025      **********
          2631  0.000108              0.283571       0.781174       0.000025      **********
          2632  0.000108              0.283679       0.780984       0.000025      **********
          2633  0.000108              0.283786       0.780904       0.000025      **********
          2634  0.000108              0.283894       0.780921       0.000025      **********
          2635  0.000108              0.284002       0.780907       0.000025      **********
          2636  0.000108              0.284110       0.780863       0.000025      **********
          2637  0.000108              0.284218       0.780792       0.000025      **********
          2638  0.000108              0.284325       0.780694       0.000025      **********
          2639  0.000108              0.284433       0.780570       0.000025      **********
          2640  0.000108              0.284541       0.780423       0.000025      **********
          2641  0.000108              0.284649       0.780251       0.000025      **********
          2642  0.000108              0.284756       0.780057       0.000025      **********
          2643  0.000108              0.284864       0.779987       0.000025      **********
          2644  0.000108              0.284972       0.780007       0.000025      **********
          2645  0.000108              0.285080       0.779995       0.000025      **********
          2646  0.000108              0.285188       0.779953       0.000025      **********
          2647  0.000108              0.285295       0.779881       0.000025      **********
          2648  0.000108              0.285403       0.779782       0.000025      **********
          2649  0.000108              0.285511       0.779657       0.000025      **********
          2650  0.000108              0.285619       0.779506       0.000025      **********
          2651  0.000108              0.285726       0.779331       0.000025      **********
          2652  0.000108              0.285834       0.779134       0.000025      **********
          2653  0.000108              0.285942       0.779063       0.000025      **********
          2654  0.000108              0.286050       0.779089       0.000025      **********
          2655  0.000108              0.286158       0.779081       0.000025      **********
          2656  0.000108              0.286265       0.779041       0.000025      **********
          2657  0.000108              0.286373       0.778971       0.000025      **********
          2658  0.000108              0.286481       0.778871       0.000025      **********
          2659  0.000108              0.286589       0.778745       0.000025      **********
          2660  0.000108              0.286697       0.778592       0.000025      **********
          2661  0.000108              0.286804       0.778414       0.000025      **********
          2662  0.000108              0.286912       0.778213       0.000025      **********
          2663  0.000108              0.287020       0.778133       0.000025      **********
          2664  0.000108              0.287128       0.778166       0.000025      **********
          2665  0.000108              0.287235       0.778164       0.000025      **********
          2666  0.000108              0.287343       0.778128       0.000025      **********
          2667  0.000108              0.287451       0.778060       0.000025      **********
          2668  0.000108              0.287559       0.777961       0.000025      **********
          2669  0.000108              0.287667       0.777834       0.000025      **********
          2670  0.000108              0.287774       0.777680       0.000025      **********
          2671  0.000108              0.287882       0.777501       0.000025      **********
          2672  0.000108              0.287990       0.777296       0.000025      **********
          2673  0.000108              0.288098       0.777195       0.000025      **********
          2674  0.000108              0.288205       0.777238       0.000025      **********
          2675  0.000108              0.288313       0.777243       0.000025      **********
          2676  0.000108              0.288421       0.777212       0.000025      **********
          2677  0.000108              0.288529       0.777148       0.000025      **********
          2678  0.000108              0.288637       0.777052       0.000025      **********
          2679  0.000108              0.288744       0.776926       0.000025      **********
          2680  0.000108              0.288852       0.776772       0.000025      **********
          2681  0.000108              0.288960       0.776590       0.000025      **********
          2682  0.000108              0.289068       0.776384       0.000025      **********
          2683  0.000108              0.289175       0.776248       0.000025      **********
          2684  0.000108              0.289283       0.776302       0.000025      **********
          2685  0.000108              0.289391       0.776316       0.000025      **********
          2686  0.000108              0.289499       0.776293       0.000025      **********
          2687  0.000108              0.289607       0.776235       0.000025      **********
          2688  0.000108              0.289714       0.776142       0.000025      **********
          2689  0.000108              0.289822       0.776018       0.000025      **********
          2690  0.000108              0.289930       0.775864       0.000025      **********
          2691  0.000108              0.290038       0.775683       0.000025      **********
          2692  0.000108              0.290146       0.775474       0.000025      **********
          2693  0.000108              0.290253       0.775289       0.000025      **********
          2694  0.000108              0.290361       0.775357       0.000025      **********
          2695  0.000108              0.290469       0.775383       0.000025      **********
          2696  0.000108              0.290577       0.775369       0.000025      **********
          2697  0.000108              0.290684       0.775317       0.000025      **********
          2698  0.000108              0.290792       0.775230       0.000025      **********
          2699  0.000108              0.290900       0.775110       0.000025      **********
          2700  0.000108              0.291008       0.774958       0.000025      **********
          2701  0.000108              0.291116       0.774776       0.000025      **********
          2702  0.000108              0.291223       0.774567       0.000025      **********
          2703  0.000108              0.291331       0.774331       0.000025      **********
          2704  0.000108              0.291439       0.774400       0.000025      **********
          2705  0.000108              0.291547       0.774439       0.000025      **********
          2706  0.000108              0.291654       0.774437       0.000025      **********
          2707  0.000108              0.291762       0.774394       0.000025      **********
          2708  0.000108              0.291870       0.774314       0.000025      **********
          2709  0.000108              0.291978       0.774199       0.000025      **********
          2710  0.000108              0.292086       0.774050       0.000025      **********
          2711  0.000108              0.292193       0.773870       0.000025      **********
          2712  0.000108              0.292301       0.773661       0.000025      **********
          2713  0.000108              0.292409       0.773424       0.000025      **********
          2714  0.000108              0.292517       0.773428       0.000025      **********
          2715  0.000108              0.292624       0.773483       0.000025      **********
          2716  0.000108              0.292732       0.773494       0.000025      **********
          2717  0.000108              0.292840       0.773463       0.000025      **********
          2718  0.000108              0.292948       0.773392       0.000025      **********
          2719  0.000108              0.293056       0.773283       0.000025      **********
          2720  0.000108              0.293163       0.773139       0.000025      **********
          2721  0.000108              0.293271       0.772963       0.000025      **********
          2722  0.000108              0.293379       0.772755       0.000025      **********
          2723  0.000108              0.293487       0.772518       0.000025      **********
          2724  0.000108              0.293594       0.772439       0.000025      **********
          2725  0.000108              0.293702       0.772512       0.000025      **********
          2726  0.000108              0.293810       0.772538       0.000025      **********
          2727  0.000108              0.293918       0.772520       0.000025      **********
          2728  0.000108              0.294026       0.772460       0.000025      **********
          2729  0.000108              0.294133       0.772361       0.000025      **********
          2730  0.000108              0.294241       0.772224       0.000025      **********
          2731  0.000108              0.294349       0.772052       0.000025      **********
          2732  0.000108              0.294457       0.771847       0.000025      **********
          2733  0.000108              0.294565       0.771612       0.000025      **********
          2734  0.000108              0.294672       0.771431       0.000025      **********
          2735  0.000108              0.294780       0.771524       0.000025      **********
          2736  0.000108              0.294888       0.771568       0.000025      **********
          2737  0.000108              0.294996       0.771565       0.000025      **********
          2738  0.000108              0.295103       0.771518       0.000025      **********
          2739  0.000108              0.295211       0.771429       0.000025      **********
          2740  0.000108              0.295319       0.771301       0.000025      **********
          2741  0.000108              0.295427       0.771136       0.000025      **********
          2742  0.000108              0.295535       0.770936       0.000025      **********
          2743  0.000108              0.295642       0.770704       0.000025      **********
          2744  0.000108              0.295750       0.770442       0.000025      **********
          2745  0.000108              0.295858       0.770516       0.000025      **********
          2746  0.000108              0.295966       0.770580       0.000025      **********
          2747  0.000108              0.296073       0.770595       0.000025      **********
          2748  0.000108              0.296181       0.770563       0.000025      **********
          2749  0.000108              0.296289       0.770488       0.000025      **********
          2750  0.000108              0.296397       0.770371       0.000025      **********
          2751  0.000108              0.296505       0.770214       0.000025      **********
          2752  0.000108              0.296612       0.770021       0.000025      **********
          2753  0.000108              0.296720       0.769794       0.000025      **********
          2754  0.000108              0.296828       0.769535       0.000025      **********
          2755  0.000108              0.296936       0.769487       0.000025      **********
          2756  0.000108              0.297043       0.769573       0.000025      **********
          2757  0.000108              0.297151       0.769608       0.000025      **********
          2758  0.000108              0.297259       0.769595       0.000025      **********
          2759  0.000108              0.297367       0.769535       0.000025      **********
          2760  0.000108              0.297475       0.769431       0.000025      **********
          2761  0.000108              0.297582       0.769285       0.000025      **********
          2762  0.000108              0.297690       0.769101       0.000025      **********
          2763  0.000108              0.297798       0.768881       0.000025      **********
          2764  0.000108              0.297906       0.768627       0.000025      **********
          2765  0.000108              0.298013       0.768435       0.000025      **********
          2766  0.000108              0.298121       0.768546       0.000025      **********
          2767  0.000108              0.298229       0.768604       0.000025      **********
          2768  0.000108              0.298337       0.768611       0.000025      **********
          2769  0.000108              0.298445       0.768568       0.000025      **********
